"workerid","utteranceType","animalType","alterantive","animal","categoryID","QUD","setNum","featureSet","response"
0,"fig","orig","panda","panda",5,"f2",1,"cute; big",0.8
0,"fig","orig","panda","panda",5,"f2",3,"ugly; big",0.32
0,"fig","orig","panda","panda",5,"f2",2,"cute; small",0.02
0,"fig","alt","jaguar","cheetah",9,"f1",2,"fast; clumsy",0.12
0,"fig","alt","jaguar","cheetah",9,"f1",4,"slow; clumsy",0.02
0,"fig","alt","jaguar","cheetah",9,"f1",1,"fast; agile",0.79
0,"fig","alt","jaguar","cheetah",9,"f1",3,"slow; agile",0.03
0,"lit","orig","penguin","penguin",7,"f1",3,"serious; cute",0.01
0,"lit","orig","penguin","penguin",7,"f1",4,"serious; ugly",0
0,"lit","orig","penguin","penguin",7,"f1",1,"funny; cute",0.48
0,"lit","orig","penguin","penguin",7,"f1",2,"funny; ugly",0.45
0,"fig","orig","giraffe","giraffe",8,"f2",2,"tall; short",0.03
0,"fig","orig","giraffe","giraffe",8,"f2",1,"tall; long",0.84
0,"fig","orig","giraffe","giraffe",8,"f2",4,"petite; short",0.02
0,"fig","orig","giraffe","giraffe",8,"f2",3,"petite; long",0.15
0,"lit","alt","hippo","whale",2,"gen",4,"small; shabby",0.01
0,"lit","alt","hippo","whale",2,"gen",1,"big; majestic",0.72
0,"lit","alt","hippo","whale",2,"gen",2,"big; shabby",0.36
0,"lit","alt","hippo","whale",2,"gen",3,"small; majestic",0.03
0,"lit","orig","rabbit","rabbit",12,"gen",4,"slow; ugly",0.01
0,"lit","orig","rabbit","rabbit",12,"gen",2,"fast; ugly",0.44
0,"lit","orig","rabbit","rabbit",12,"gen",1,"fast; cute",0.44
0,"lit","orig","rabbit","rabbit",12,"gen",3,"slow; cute",0.02
0,"fig","orig","elephant","elephant",4,"f2",1,"big; hard",0.84
0,"fig","orig","elephant","elephant",4,"f2",4,"small; soft",0.02
0,"fig","orig","elephant","elephant",4,"f2",2,"big; soft",0.35
0,"fig","orig","elephant","elephant",4,"f2",3,"small; hard",0.03
0,"lit","alt","jaguar","rabbit",12,"f2",2,"fast; ugly",0
0,"lit","alt","jaguar","rabbit",12,"f2",1,"fast; cute",0.54
0,"lit","alt","jaguar","rabbit",12,"f2",3,"slow; cute",0.54
0,"lit","alt","jaguar","rabbit",12,"f2",4,"slow; ugly",0
0,"fig","alt","monkey","ant",1,"f1",1,"small; industrious",0.75
0,"fig","alt","monkey","ant",1,"f1",3,"big; industrious",0.01
0,"fig","alt","monkey","ant",1,"f1",2,"small; lazy",0.01
0,"fig","alt","monkey","ant",1,"f1",4,"big; lazy",0.02
0,"lit","orig","cheetah","cheetah",9,"gen",1,"fast; agile",0.81
0,"lit","orig","cheetah","cheetah",9,"gen",3,"slow; agile",0.22
0,"lit","orig","cheetah","cheetah",9,"gen",2,"fast; clumsy",0.46
0,"lit","orig","cheetah","cheetah",9,"gen",4,"slow; clumsy",0.02
0,"fig","alt","horse","giraffe",8,"gen",1,"tall; long",0.69
0,"fig","alt","horse","giraffe",8,"gen",4,"petite; short",0.01
0,"fig","alt","horse","giraffe",8,"gen",2,"tall; short",0.01
0,"fig","alt","horse","giraffe",8,"gen",3,"petite; long",0.2
0,"fig","alt","horse","lion",11,"f2",1,"fierce; strong",0.62
0,"fig","alt","horse","lion",11,"f2",4,"gentle; weak",0.04
0,"fig","alt","horse","lion",11,"f2",2,"fierce; weak",0.04
0,"fig","alt","horse","lion",11,"f2",3,"gentle; strong",0.36
0,"fig","alt","turtle","turtle",10,"gen",1,"slow; strong",0.7
0,"fig","alt","turtle","turtle",10,"gen",3,"fast; strong",0.01
0,"fig","alt","turtle","turtle",10,"gen",2,"slow; weak",0.3
0,"fig","alt","turtle","turtle",10,"gen",4,"fast; weak",0.02
1,"lit","alt","horse","lion",11,"f2",1,"fierce; strong",0.55
1,"lit","alt","horse","lion",11,"f2",3,"gentle; strong",0.73
1,"lit","alt","horse","lion",11,"f2",4,"gentle; weak",0.03
1,"lit","alt","horse","lion",11,"f2",2,"fierce; weak",0.03
1,"lit","orig","turtle","turtle",10,"gen",4,"fast; weak",0
1,"lit","orig","turtle","turtle",10,"gen",2,"slow; weak",0.75
1,"lit","orig","turtle","turtle",10,"gen",3,"fast; strong",0
1,"lit","orig","turtle","turtle",10,"gen",1,"slow; strong",0.28
1,"lit","orig","panda","panda",5,"gen",1,"cute; big",0.5
1,"lit","orig","panda","panda",5,"gen",4,"ugly; small",0
1,"lit","orig","panda","panda",5,"gen",2,"cute; small",0.68
1,"lit","orig","panda","panda",5,"gen",3,"ugly; big",0
1,"lit","orig","giraffe","giraffe",8,"f1",1,"tall; long",0.88
1,"lit","orig","giraffe","giraffe",8,"f1",4,"petite; short",0
1,"lit","orig","giraffe","giraffe",8,"f1",2,"tall; short",0
1,"lit","orig","giraffe","giraffe",8,"f1",3,"petite; long",0
1,"fig","orig","penguin","penguin",7,"f2",4,"serious; ugly",0
1,"fig","orig","penguin","penguin",7,"f2",3,"serious; cute",0
1,"fig","orig","penguin","penguin",7,"f2",2,"funny; ugly",0
1,"fig","orig","penguin","penguin",7,"f2",1,"funny; cute",0.37
1,"lit","orig","rabbit","rabbit",12,"f1",1,"fast; cute",0.48
1,"lit","orig","rabbit","rabbit",12,"f1",2,"fast; ugly",0.48
1,"lit","orig","rabbit","rabbit",12,"f1",3,"slow; cute",0
1,"lit","orig","rabbit","rabbit",12,"f1",4,"slow; ugly",0
1,"fig","alt","turtle","elephant",4,"f2",2,"big; soft",0
1,"fig","alt","turtle","elephant",4,"f2",1,"big; hard",0.36
1,"fig","alt","turtle","elephant",4,"f2",3,"small; hard",0.84
1,"fig","alt","turtle","elephant",4,"f2",4,"small; soft",0
1,"lit","alt","hippo","whale",2,"gen",2,"big; shabby",0.33
1,"lit","alt","hippo","whale",2,"gen",3,"small; majestic",0
1,"lit","alt","hippo","whale",2,"gen",1,"big; majestic",0.31
1,"lit","alt","hippo","whale",2,"gen",4,"small; shabby",0
1,"fig","orig","bird","bird",3,"gen",3,"slow; small",0
1,"fig","orig","bird","bird",3,"gen",2,"fast; big",0.38
1,"fig","orig","bird","bird",3,"gen",1,"fast; small",0.72
1,"fig","orig","bird","bird",3,"gen",4,"slow; big",0
1,"fig","orig","whale","whale",2,"gen",2,"big; shabby",0.29
1,"fig","orig","whale","whale",2,"gen",4,"small; shabby",0
1,"fig","orig","whale","whale",2,"gen",3,"small; majestic",0.01
1,"fig","orig","whale","whale",2,"gen",1,"big; majestic",0.69
1,"fig","orig","cheetah","cheetah",9,"gen",1,"fast; agile",1
1,"fig","orig","cheetah","cheetah",9,"gen",3,"slow; agile",0.01
1,"fig","orig","cheetah","cheetah",9,"gen",2,"fast; clumsy",0
1,"fig","orig","cheetah","cheetah",9,"gen",4,"slow; clumsy",0
1,"fig","alt","horse","giraffe",8,"f1",1,"tall; long",0.71
1,"fig","alt","horse","giraffe",8,"f1",3,"petite; long",0
1,"fig","alt","horse","giraffe",8,"f1",2,"tall; short",0.16
1,"fig","alt","horse","giraffe",8,"f1",4,"petite; short",0
1,"fig","orig","elephant","elephant",4,"gen",2,"big; soft",0.61
1,"fig","orig","elephant","elephant",4,"gen",4,"small; soft",0
1,"fig","orig","elephant","elephant",4,"gen",3,"small; hard",0
1,"fig","orig","elephant","elephant",4,"gen",1,"big; hard",0.29
1,"lit","alt","jaguar","cheetah",9,"f2",3,"slow; agile",0.17
1,"lit","alt","jaguar","cheetah",9,"f2",2,"fast; clumsy",0
1,"lit","alt","jaguar","cheetah",9,"f2",1,"fast; agile",0.74
1,"lit","alt","jaguar","cheetah",9,"f2",4,"slow; clumsy",0
1,"lit","alt","turtle","turtle",10,"f1",1,"slow; strong",0.13
1,"lit","alt","turtle","turtle",10,"f1",4,"fast; weak",0
1,"lit","alt","turtle","turtle",10,"f1",2,"slow; weak",0.57
1,"lit","alt","turtle","turtle",10,"f1",3,"fast; strong",0
1,"fig","alt","monkey","monkey",6,"f1",2,"funny; stupid",0.02
1,"fig","alt","monkey","monkey",6,"f1",4,"serious; stupid",0
1,"fig","alt","monkey","monkey",6,"f1",3,"serious; smart",0.2
1,"fig","alt","monkey","monkey",6,"f1",1,"funny; smart",0.44
1,"fig","alt","monkey","penguin",7,"f1",3,"serious; cute",0
1,"fig","alt","monkey","penguin",7,"f1",4,"serious; ugly",0
1,"fig","alt","monkey","penguin",7,"f1",2,"funny; ugly",0.18
1,"fig","alt","monkey","penguin",7,"f1",1,"funny; cute",0.61
1,"lit","alt","monkey","ant",1,"f2",2,"small; lazy",0
1,"lit","alt","monkey","ant",1,"f2",1,"small; industrious",0.42
1,"lit","alt","monkey","ant",1,"f2",3,"big; industrious",0.43
1,"lit","alt","monkey","ant",1,"f2",4,"big; lazy",0
1,"lit","alt","dog","panda",5,"f2",4,"ugly; small",0
1,"lit","alt","dog","panda",5,"f2",2,"cute; small",0
1,"lit","alt","dog","panda",5,"f2",3,"ugly; big",0.48
1,"lit","alt","dog","panda",5,"f2",1,"cute; big",0.48
1,"fig","alt","jaguar","bird",3,"gen",4,"slow; big",0
1,"fig","alt","jaguar","bird",3,"gen",3,"slow; small",0
1,"fig","alt","jaguar","bird",3,"gen",2,"fast; big",0.28
1,"fig","alt","jaguar","bird",3,"gen",1,"fast; small",0.64
1,"lit","orig","monkey","monkey",6,"f1",1,"funny; smart",0.6
1,"lit","orig","monkey","monkey",6,"f1",2,"funny; stupid",0.26
1,"lit","orig","monkey","monkey",6,"f1",3,"serious; smart",0
1,"lit","orig","monkey","monkey",6,"f1",4,"serious; stupid",0
1,"fig","orig","ant","ant",1,"f2",2,"small; lazy",0
1,"fig","orig","ant","ant",1,"f2",4,"big; lazy",0
1,"fig","orig","ant","ant",1,"f2",3,"big; industrious",0.18
1,"fig","orig","ant","ant",1,"f2",1,"small; industrious",0.81
1,"lit","orig","lion","lion",11,"f2",2,"fierce; weak",0
1,"lit","orig","lion","lion",11,"f2",4,"gentle; weak",0
1,"lit","orig","lion","lion",11,"f2",1,"fierce; strong",0.31
1,"lit","orig","lion","lion",11,"f2",3,"gentle; strong",0.67
1,"fig","alt","jaguar","rabbit",12,"f1",4,"slow; ugly",0
1,"fig","alt","jaguar","rabbit",12,"f1",1,"fast; cute",0.6
1,"fig","alt","jaguar","rabbit",12,"f1",3,"slow; cute",0
1,"fig","alt","jaguar","rabbit",12,"f1",2,"fast; ugly",0.33
2,"lit","alt","jaguar","rabbit",12,"f1",1,"fast; cute",0.48
2,"lit","alt","jaguar","rabbit",12,"f1",2,"fast; ugly",0.48
2,"lit","alt","jaguar","rabbit",12,"f1",4,"slow; ugly",0
2,"lit","alt","jaguar","rabbit",12,"f1",3,"slow; cute",0
2,"fig","orig","giraffe","giraffe",8,"f2",4,"petite; short",0.01
2,"fig","orig","giraffe","giraffe",8,"f2",1,"tall; long",0.93
2,"fig","orig","giraffe","giraffe",8,"f2",2,"tall; short",0
2,"fig","orig","giraffe","giraffe",8,"f2",3,"petite; long",0.03
2,"fig","alt","horse","lion",11,"f2",4,"gentle; weak",0.01
2,"fig","alt","horse","lion",11,"f2",1,"fierce; strong",0.78
2,"fig","alt","horse","lion",11,"f2",2,"fierce; weak",0.08
2,"fig","alt","horse","lion",11,"f2",3,"gentle; strong",0.48
2,"fig","alt","jaguar","bird",3,"f2",4,"slow; big",0.1
2,"fig","alt","jaguar","bird",3,"f2",2,"fast; big",0.11
2,"fig","alt","jaguar","bird",3,"f2",3,"slow; small",0.02
2,"fig","alt","jaguar","bird",3,"f2",1,"fast; small",0.92
2,"lit","orig","lion","lion",11,"gen",1,"fierce; strong",0.94
2,"lit","orig","lion","lion",11,"gen",3,"gentle; strong",0.06
2,"lit","orig","lion","lion",11,"gen",2,"fierce; weak",0.5
2,"lit","orig","lion","lion",11,"gen",4,"gentle; weak",0.01
2,"lit","alt","dog","panda",5,"f1",3,"ugly; big",0.02
2,"lit","alt","dog","panda",5,"f1",1,"cute; big",0.45
2,"lit","alt","dog","panda",5,"f1",2,"cute; small",0.76
2,"lit","alt","dog","panda",5,"f1",4,"ugly; small",0.01
2,"fig","alt","jaguar","cheetah",9,"f2",2,"fast; clumsy",0.01
2,"fig","alt","jaguar","cheetah",9,"f2",3,"slow; agile",0.01
2,"fig","alt","jaguar","cheetah",9,"f2",4,"slow; clumsy",0.01
2,"fig","alt","jaguar","cheetah",9,"f2",1,"fast; agile",0.99
2,"fig","orig","ant","ant",1,"gen",2,"small; lazy",0.11
2,"fig","orig","ant","ant",1,"gen",4,"big; lazy",0
2,"fig","orig","ant","ant",1,"gen",1,"small; industrious",0.97
2,"fig","orig","ant","ant",1,"gen",3,"big; industrious",0.11
2,"fig","orig","monkey","monkey",6,"gen",4,"serious; stupid",0
2,"fig","orig","monkey","monkey",6,"gen",1,"funny; smart",0.51
2,"fig","orig","monkey","monkey",6,"gen",2,"funny; stupid",0.77
2,"fig","orig","monkey","monkey",6,"gen",3,"serious; smart",0.06
2,"fig","alt","horse","giraffe",8,"gen",3,"petite; long",0.06
2,"fig","alt","horse","giraffe",8,"gen",2,"tall; short",0.36
2,"fig","alt","horse","giraffe",8,"gen",1,"tall; long",0.74
2,"fig","alt","horse","giraffe",8,"gen",4,"petite; short",0.06
2,"lit","alt","turtle","elephant",4,"gen",3,"small; hard",0.02
2,"lit","alt","turtle","elephant",4,"gen",1,"big; hard",0.76
2,"lit","alt","turtle","elephant",4,"gen",2,"big; soft",0.57
2,"lit","alt","turtle","elephant",4,"gen",4,"small; soft",0.01
2,"lit","orig","bird","bird",3,"f2",4,"slow; big",0.01
2,"lit","orig","bird","bird",3,"f2",1,"fast; small",0.8
2,"lit","orig","bird","bird",3,"f2",2,"fast; big",0.03
2,"lit","orig","bird","bird",3,"f2",3,"slow; small",0.71
2,"fig","alt","monkey","penguin",7,"gen",1,"funny; cute",0.82
2,"fig","alt","monkey","penguin",7,"gen",3,"serious; cute",0.04
2,"fig","alt","monkey","penguin",7,"gen",2,"funny; ugly",0.56
2,"fig","alt","monkey","penguin",7,"gen",4,"serious; ugly",0.01
2,"fig","orig","rabbit","rabbit",12,"gen",4,"slow; ugly",0.01
2,"fig","orig","rabbit","rabbit",12,"gen",3,"slow; cute",0.02
2,"fig","orig","rabbit","rabbit",12,"gen",1,"fast; cute",0.93
2,"fig","orig","rabbit","rabbit",12,"gen",2,"fast; ugly",0.17
2,"lit","alt","monkey","ant",1,"gen",4,"big; lazy",0
2,"lit","alt","monkey","ant",1,"gen",3,"big; industrious",0
2,"lit","alt","monkey","ant",1,"gen",2,"small; lazy",0.53
2,"lit","alt","monkey","ant",1,"gen",1,"small; industrious",0.82
2,"lit","alt","hippo","whale",2,"f1",4,"small; shabby",0.01
2,"lit","alt","hippo","whale",2,"f1",2,"big; shabby",0.47
2,"lit","alt","hippo","whale",2,"f1",3,"small; majestic",0
2,"lit","alt","hippo","whale",2,"f1",1,"big; majestic",0.79
2,"lit","orig","penguin","penguin",7,"f2",2,"funny; ugly",0.02
2,"lit","orig","penguin","penguin",7,"f2",1,"funny; cute",0.73
2,"lit","orig","penguin","penguin",7,"f2",3,"serious; cute",0.48
2,"lit","orig","penguin","penguin",7,"f2",4,"serious; ugly",0.02
2,"lit","alt","monkey","monkey",6,"f2",4,"serious; stupid",0.02
2,"lit","alt","monkey","monkey",6,"f2",1,"funny; smart",0.52
2,"lit","alt","monkey","monkey",6,"f2",3,"serious; smart",0.86
2,"lit","alt","monkey","monkey",6,"f2",2,"funny; stupid",0.02
2,"lit","orig","turtle","turtle",10,"f2",4,"fast; weak",0.01
2,"lit","orig","turtle","turtle",10,"f2",2,"slow; weak",0.01
2,"lit","orig","turtle","turtle",10,"f2",3,"fast; strong",0.65
2,"lit","orig","turtle","turtle",10,"f2",1,"slow; strong",0.66
2,"lit","alt","turtle","turtle",10,"f1",4,"fast; weak",0.02
2,"lit","alt","turtle","turtle",10,"f1",2,"slow; weak",0.73
2,"lit","alt","turtle","turtle",10,"f1",1,"slow; strong",0.6
2,"lit","alt","turtle","turtle",10,"f1",3,"fast; strong",0.03
2,"lit","orig","elephant","elephant",4,"f1",1,"big; hard",0.81
2,"lit","orig","elephant","elephant",4,"f1",3,"small; hard",0.01
2,"lit","orig","elephant","elephant",4,"f1",4,"small; soft",0.01
2,"lit","orig","elephant","elephant",4,"f1",2,"big; soft",0.58
2,"fig","orig","cheetah","cheetah",9,"f1",2,"fast; clumsy",0.01
2,"fig","orig","cheetah","cheetah",9,"f1",3,"slow; agile",0.02
2,"fig","orig","cheetah","cheetah",9,"f1",1,"fast; agile",1
2,"fig","orig","cheetah","cheetah",9,"f1",4,"slow; clumsy",0
2,"fig","orig","panda","panda",5,"f1",4,"ugly; small",0.02
2,"fig","orig","panda","panda",5,"f1",3,"ugly; big",0.29
2,"fig","orig","panda","panda",5,"f1",1,"cute; big",0.83
2,"fig","orig","panda","panda",5,"f1",2,"cute; small",0.12
2,"fig","orig","whale","whale",2,"f1",3,"small; majestic",0.02
2,"fig","orig","whale","whale",2,"f1",1,"big; majestic",0.81
2,"fig","orig","whale","whale",2,"f1",2,"big; shabby",0.44
2,"fig","orig","whale","whale",2,"f1",4,"small; shabby",0.02
3,"fig","orig","rabbit","rabbit",12,"gen",1,"fast; cute",1
3,"fig","orig","rabbit","rabbit",12,"gen",2,"fast; ugly",0
3,"fig","orig","rabbit","rabbit",12,"gen",4,"slow; ugly",0
3,"fig","orig","rabbit","rabbit",12,"gen",3,"slow; cute",0
3,"lit","orig","turtle","turtle",10,"f1",1,"slow; strong",0.5
3,"lit","orig","turtle","turtle",10,"f1",4,"fast; weak",0
3,"lit","orig","turtle","turtle",10,"f1",3,"fast; strong",0.01
3,"lit","orig","turtle","turtle",10,"f1",2,"slow; weak",0.5
3,"fig","orig","panda","panda",5,"f2",1,"cute; big",1
3,"fig","orig","panda","panda",5,"f2",4,"ugly; small",0
3,"fig","orig","panda","panda",5,"f2",3,"ugly; big",0
3,"fig","orig","panda","panda",5,"f2",2,"cute; small",0
3,"fig","alt","horse","giraffe",8,"f1",4,"petite; short",0
3,"fig","alt","horse","giraffe",8,"f1",2,"tall; short",0
3,"fig","alt","horse","giraffe",8,"f1",1,"tall; long",1
3,"fig","alt","horse","giraffe",8,"f1",3,"petite; long",0
3,"lit","alt","monkey","monkey",6,"gen",4,"serious; stupid",0
3,"lit","alt","monkey","monkey",6,"gen",2,"funny; stupid",1
3,"lit","alt","monkey","monkey",6,"gen",3,"serious; smart",0
3,"lit","alt","monkey","monkey",6,"gen",1,"funny; smart",1
3,"fig","alt","hippo","whale",2,"f1",4,"small; shabby",0
3,"fig","alt","hippo","whale",2,"f1",1,"big; majestic",0.45
3,"fig","alt","hippo","whale",2,"f1",2,"big; shabby",1
3,"fig","alt","hippo","whale",2,"f1",3,"small; majestic",0
3,"lit","alt","monkey","ant",1,"gen",4,"big; lazy",0
3,"lit","alt","monkey","ant",1,"gen",2,"small; lazy",1
3,"lit","alt","monkey","ant",1,"gen",3,"big; industrious",0
3,"lit","alt","monkey","ant",1,"gen",1,"small; industrious",1
3,"lit","alt","jaguar","rabbit",12,"f2",2,"fast; ugly",0
3,"lit","alt","jaguar","rabbit",12,"f2",3,"slow; cute",1
3,"lit","alt","jaguar","rabbit",12,"f2",4,"slow; ugly",0
3,"lit","alt","jaguar","rabbit",12,"f2",1,"fast; cute",1
3,"lit","alt","turtle","elephant",4,"f2",3,"small; hard",1
3,"lit","alt","turtle","elephant",4,"f2",4,"small; soft",0
3,"lit","alt","turtle","elephant",4,"f2",2,"big; soft",0
3,"lit","alt","turtle","elephant",4,"f2",1,"big; hard",1
3,"fig","alt","dog","panda",5,"f2",2,"cute; small",0
3,"fig","alt","dog","panda",5,"f2",4,"ugly; small",0
3,"fig","alt","dog","panda",5,"f2",1,"cute; big",1
3,"fig","alt","dog","panda",5,"f2",3,"ugly; big",1
3,"lit","alt","turtle","turtle",10,"f1",1,"slow; strong",1
3,"lit","alt","turtle","turtle",10,"f1",2,"slow; weak",1
3,"lit","alt","turtle","turtle",10,"f1",3,"fast; strong",0
3,"lit","alt","turtle","turtle",10,"f1",4,"fast; weak",0
3,"fig","orig","ant","ant",1,"f1",3,"big; industrious",0
3,"fig","orig","ant","ant",1,"f1",2,"small; lazy",0
3,"fig","orig","ant","ant",1,"f1",1,"small; industrious",1
3,"fig","orig","ant","ant",1,"f1",4,"big; lazy",0
3,"lit","orig","whale","whale",2,"f1",4,"small; shabby",0
3,"lit","orig","whale","whale",2,"f1",2,"big; shabby",1
3,"lit","orig","whale","whale",2,"f1",3,"small; majestic",0
3,"lit","orig","whale","whale",2,"f1",1,"big; majestic",1
3,"fig","orig","elephant","elephant",4,"f1",2,"big; soft",1
3,"fig","orig","elephant","elephant",4,"f1",3,"small; hard",0
3,"fig","orig","elephant","elephant",4,"f1",1,"big; hard",0.52
3,"fig","orig","elephant","elephant",4,"f1",4,"small; soft",0
3,"fig","alt","horse","lion",11,"f2",4,"gentle; weak",0
3,"fig","alt","horse","lion",11,"f2",1,"fierce; strong",1
3,"fig","alt","horse","lion",11,"f2",3,"gentle; strong",0
3,"fig","alt","horse","lion",11,"f2",2,"fierce; weak",0
3,"fig","orig","penguin","penguin",7,"gen",4,"serious; ugly",0
3,"fig","orig","penguin","penguin",7,"gen",1,"funny; cute",1
3,"fig","orig","penguin","penguin",7,"gen",3,"serious; cute",0
3,"fig","orig","penguin","penguin",7,"gen",2,"funny; ugly",0
3,"fig","alt","monkey","penguin",7,"gen",4,"serious; ugly",0
3,"fig","alt","monkey","penguin",7,"gen",2,"funny; ugly",1
3,"fig","alt","monkey","penguin",7,"gen",3,"serious; cute",0
3,"fig","alt","monkey","penguin",7,"gen",1,"funny; cute",1
3,"lit","orig","lion","lion",11,"gen",2,"fierce; weak",0.45
3,"lit","orig","lion","lion",11,"gen",1,"fierce; strong",1
3,"lit","orig","lion","lion",11,"gen",3,"gentle; strong",0
3,"lit","orig","lion","lion",11,"gen",4,"gentle; weak",0
3,"lit","alt","jaguar","bird",3,"f2",3,"slow; small",1
3,"lit","alt","jaguar","bird",3,"f2",2,"fast; big",0
3,"lit","alt","jaguar","bird",3,"f2",1,"fast; small",1
3,"lit","alt","jaguar","bird",3,"f2",4,"slow; big",0
3,"lit","orig","bird","bird",3,"gen",3,"slow; small",0
3,"lit","orig","bird","bird",3,"gen",4,"slow; big",0
3,"lit","orig","bird","bird",3,"gen",1,"fast; small",1
3,"lit","orig","bird","bird",3,"gen",2,"fast; big",1
3,"fig","orig","giraffe","giraffe",8,"f1",4,"petite; short",0
3,"fig","orig","giraffe","giraffe",8,"f1",1,"tall; long",1
3,"fig","orig","giraffe","giraffe",8,"f1",2,"tall; short",0
3,"fig","orig","giraffe","giraffe",8,"f1",3,"petite; long",0
3,"fig","orig","cheetah","cheetah",9,"f2",4,"slow; clumsy",0
3,"fig","orig","cheetah","cheetah",9,"f2",3,"slow; agile",0
3,"fig","orig","cheetah","cheetah",9,"f2",1,"fast; agile",1
3,"fig","orig","cheetah","cheetah",9,"f2",2,"fast; clumsy",0
3,"lit","alt","jaguar","cheetah",9,"gen",3,"slow; agile",0
3,"lit","alt","jaguar","cheetah",9,"gen",2,"fast; clumsy",0.4
3,"lit","alt","jaguar","cheetah",9,"gen",4,"slow; clumsy",0.03
3,"lit","alt","jaguar","cheetah",9,"gen",1,"fast; agile",1
3,"lit","orig","monkey","monkey",6,"f2",1,"funny; smart",1
3,"lit","orig","monkey","monkey",6,"f2",2,"funny; stupid",0
3,"lit","orig","monkey","monkey",6,"f2",4,"serious; stupid",0
3,"lit","orig","monkey","monkey",6,"f2",3,"serious; smart",1
4,"fig","orig","monkey","monkey",6,"f2",4,"serious; stupid",0.15
4,"fig","orig","monkey","monkey",6,"f2",1,"funny; smart",0.53
4,"fig","orig","monkey","monkey",6,"f2",2,"funny; stupid",0.9
4,"fig","orig","monkey","monkey",6,"f2",3,"serious; smart",0.05
4,"fig","alt","jaguar","rabbit",12,"gen",2,"fast; ugly",0.66
4,"fig","alt","jaguar","rabbit",12,"gen",4,"slow; ugly",0.02
4,"fig","alt","jaguar","rabbit",12,"gen",1,"fast; cute",0.64
4,"fig","alt","jaguar","rabbit",12,"gen",3,"slow; cute",0.02
4,"lit","orig","elephant","elephant",4,"gen",4,"small; soft",0.01
4,"lit","orig","elephant","elephant",4,"gen",1,"big; hard",0.62
4,"lit","orig","elephant","elephant",4,"gen",3,"small; hard",0.02
4,"lit","orig","elephant","elephant",4,"gen",2,"big; soft",0.58
4,"fig","orig","bird","bird",3,"f1",1,"fast; small",0.82
