"workerid","animal","categoryID","setNum","featureSet","alternative","response"
1,"elephant",4,3,"small; hard","whale",0
1,"elephant",4,2,"big; soft","whale",1
1,"elephant",4,4,"small; soft","whale",0
1,"lion",11,1,"fierce; strong","tiger",1
1,"lion",11,2,"fierce; weak","tiger",0.33
1,"lion",11,3,"gentle; strong","tiger",0
1,"lion",11,4,"gentle; weak","tiger",0
1,"monkey",6,2,"funny; stupid","dog",1
1,"monkey",6,3,"serious; smart","dog",0.81
1,"monkey",6,4,"serious; stupid","dog",0
1,"monkey",6,1,"funny; smart","dog",1
1,"lion",11,2,"fierce; weak","lion",0
1,"lion",11,1,"fierce; strong","lion",1
1,"lion",11,4,"gentle; weak","lion",0
1,"lion",11,3,"gentle; strong","lion",0.02
1,"elephant",4,3,"small; hard","elephant",0
1,"elephant",4,1,"big; hard","elephant",1
1,"elephant",4,2,"big; soft","elephant",0
1,"elephant",4,4,"small; soft","elephant",0
1,"lion",11,1,"fierce; strong","shark",1
1,"lion",11,3,"gentle; strong","shark",0
1,"lion",11,2,"fierce; weak","shark",0
1,"lion",11,4,"gentle; weak","shark",0
1,"cheetah",9,3,"slow; agile","man",0.12
1,"cheetah",9,2,"fast; clumsy","man",0.61
1,"cheetah",9,4,"slow; clumsy","man",1
1,"cheetah",9,1,"fast; agile","man",0.71
1,"ant",1,2,"small; lazy","dog",0.64
1,"ant",1,3,"big; industrious","dog",0.5
1,"ant",1,4,"big; lazy","dog",0.88
1,"ant",1,1,"small; industrious","dog",0.58
1,"turtle",10,1,"slow; strong","horse",0.46
1,"turtle",10,2,"slow; weak","horse",0.51
1,"turtle",10,3,"fast; strong","horse",1
1,"turtle",10,4,"fast; weak","horse",0.47
1,"elephant",4,3,"small; hard","man",0
1,"elephant",4,1,"big; hard","man",0.71
1,"elephant",4,2,"big; soft","man",1
1,"elephant",4,4,"small; soft","man",0.68
1,"ant",1,2,"small; lazy","monkey",0.62
1,"ant",1,1,"small; industrious","monkey",0.45
1,"ant",1,3,"big; industrious","monkey",0.48
1,"ant",1,4,"big; lazy","monkey",0.75
1,"monkey",6,2,"funny; stupid","monkey",1
1,"monkey",6,4,"serious; stupid","monkey",0.47
1,"monkey",6,1,"funny; smart","monkey",1
1,"monkey",6,3,"serious; smart","monkey",1
1,"cheetah",9,4,"slow; clumsy","leopard",0
1,"cheetah",9,2,"fast; clumsy","leopard",0
1,"cheetah",9,1,"fast; agile","leopard",1
1,"cheetah",9,3,"slow; agile","leopard",0
1,"panda",5,1,"cute; big","elephant",1
1,"panda",5,2,"cute; small","elephant",0
1,"panda",5,4,"ugly; small","elephant",0
1,"panda",5,3,"ugly; big","elephant",0.75
1,"whale",2,2,"big; shabby","hippo",0.45
1,"whale",2,4,"small; shabby","hippo",0
1,"whale",2,3,"small; majestic","hippo",0
1,"whale",2,1,"big; majestic","hippo",1
1,"cheetah",9,4,"slow; clumsy","monkey",0.4
1,"cheetah",9,1,"fast; agile","monkey",0.66
1,"cheetah",9,3,"slow; agile","monkey",0
1,"cheetah",9,2,"fast; clumsy","monkey",0.5
1,"bird",3,1,"fast; small","cheetah",0
1,"bird",3,2,"fast; big","cheetah",1
1,"bird",3,3,"slow; small","cheetah",0
1,"bird",3,4,"slow; big","cheetah",0
1,"turtle",10,2,"slow; weak","snail",0.73
1,"turtle",10,3,"fast; strong","snail",0
1,"turtle",10,1,"slow; strong","snail",0.33
1,"turtle",10,4,"fast; weak","snail",0
2,"cheetah",9,1,"fast; agile","leopard",0.88
2,"cheetah",9,4,"slow; clumsy","leopard",0.06
2,"cheetah",9,3,"slow; agile","leopard",0.9
2,"cheetah",9,2,"fast; clumsy","leopard",0.04
2,"giraffe",8,4,"petite; short","giraffe",0.02
2,"giraffe",8,2,"tall; short","giraffe",0.47
2,"giraffe",8,3,"petite; long","giraffe",0.43
2,"giraffe",8,1,"tall; long","giraffe",1
2,"elephant",4,2,"big; soft","turtle",0.06
2,"elephant",4,1,"big; hard","turtle",0.16
2,"elephant",4,3,"small; hard","turtle",0.75
2,"elephant",4,4,"small; soft","turtle",0.12
2,"panda",5,1,"cute; big","dog",0.64
2,"panda",5,3,"ugly; big","dog",0.64
2,"panda",5,4,"ugly; small","dog",0.64
2,"panda",5,2,"cute; small","dog",0.64
2,"whale",2,3,"small; majestic","whale",0.26
2,"whale",2,4,"small; shabby","whale",0.14
2,"whale",2,1,"big; majestic","whale",0.8
2,"whale",2,2,"big; shabby","whale",0.28
2,"panda",5,4,"ugly; small","cat",0.67
2,"panda",5,2,"cute; small","cat",0.68
2,"panda",5,1,"cute; big","cat",0.5
2,"panda",5,3,"ugly; big","cat",0.39
2,"rabbit",12,3,"slow; cute","dog",0.3
2,"rabbit",12,4,"slow; ugly","dog",0.25
2,"rabbit",12,1,"fast; cute","dog",0.8
2,"rabbit",12,2,"fast; ugly","dog",0.78
2,"turtle",10,1,"slow; strong","sloth",0.25
2,"turtle",10,4,"fast; weak","sloth",0.23
2,"turtle",10,2,"slow; weak","sloth",0.72
2,"turtle",10,3,"fast; strong","sloth",0.19
2,"panda",5,1,"cute; big","man",0.56
2,"panda",5,2,"cute; small","man",0.46
2,"panda",5,3,"ugly; big","man",0.6
2,"panda",5,4,"ugly; small","man",0.53
2,"whale",2,3,"small; majestic","horse",0.35
2,"whale",2,2,"big; shabby","horse",0.55
2,"whale",2,4,"small; shabby","horse",0.2
2,"whale",2,1,"big; majestic","horse",0.68
2,"penguin",7,3,"serious; cute","kitten",0.46
2,"penguin",7,4,"serious; ugly","kitten",0.41
2,"penguin",7,2,"funny; ugly","kitten",0.48
2,"penguin",7,1,"funny; cute","kitten",0.66
2,"monkey",6,3,"serious; smart","man",0.75
2,"monkey",6,1,"funny; smart","man",0.73
2,"monkey",6,2,"funny; stupid","man",0.74
2,"monkey",6,4,"serious; stupid","man",0.75
2,"penguin",7,3,"serious; cute","man",0.76
2,"penguin",7,1,"funny; cute","man",0.77
2,"penguin",7,2,"funny; ugly","man",0.77
2,"penguin",7,4,"serious; ugly","man",0.77
2,"monkey",6,3,"serious; smart","hyena",0.69
2,"monkey",6,2,"funny; stupid","hyena",0.54
2,"monkey",6,4,"serious; stupid","hyena",0.78
2,"monkey",6,1,"funny; smart","hyena",0.55
2,"panda",5,2,"cute; small","panda",0.33
2,"panda",5,1,"cute; big","panda",0.77
2,"panda",5,3,"ugly; big","panda",0.63
2,"panda",5,4,"ugly; small","panda",0.31
2,"giraffe",8,1,"tall; long","whale",0.71
2,"giraffe",8,3,"petite; long","whale",0.23
2,"giraffe",8,2,"tall; short","whale",0.23
2,"giraffe",8,4,"petite; short","whale",0.22
2,"rabbit",12,1,"fast; cute","man",0.7
2,"rabbit",12,2,"fast; ugly","man",0.71
2,"rabbit",12,4,"slow; ugly","man",0.72
2,"rabbit",12,3,"slow; cute","man",0.71
2,"bird",3,2,"fast; big","mouse",0.46
2,"bird",3,1,"fast; small","mouse",0.72
2,"bird",3,4,"slow; big","mouse",0.4
2,"bird",3,3,"slow; small","mouse",0.4
2,"lion",11,3,"gentle; strong","lion",0.73
2,"lion",11,2,"fierce; weak","lion",0.55
2,"lion",11,1,"fierce; strong","lion",0.89
2,"lion",11,4,"gentle; weak","lion",0.39
2,"bird",3,3,"slow; small","jaguar",0.3
2,"bird",3,4,"slow; big","jaguar",0.37
2,"bird",3,1,"fast; small","jaguar",0.73
2,"bird",3,2,"fast; big","jaguar",0.95
2,"ant",1,1,"small; industrious","dog",0.21
2,"ant",1,4,"big; lazy","dog",0.77
2,"ant",1,2,"small; lazy","dog",0.74
2,"ant",1,3,"big; industrious","dog",0.22
2,"lion",11,1,"fierce; strong","man",0.73
2,"lion",11,4,"gentle; weak","man",0.73
2,"lion",11,3,"gentle; strong","man",0.73
2,"lion",11,2,"fierce; weak","man",0.74
2,"ant",1,3,"big; industrious","monkey",0.23
2,"ant",1,2,"small; lazy","monkey",0.68
2,"ant",1,4,"big; lazy","monkey",0.72
2,"ant",1,1,"small; industrious","monkey",0.21
2,"rabbit",12,4,"slow; ugly","cat",0.64
2,"rabbit",12,2,"fast; ugly","cat",0.63
2,"rabbit",12,3,"slow; cute","cat",0.77
2,"rabbit",12,1,"fast; cute","cat",0.73
3,"panda",5,3,"ugly; big","man",0.45
3,"panda",5,2,"cute; small","man",0.27
3,"panda",5,1,"cute; big","man",0.57
3,"panda",5,4,"ugly; small","man",0.34
3,"monkey",6,2,"funny; stupid","monkey",0.77
3,"monkey",6,1,"funny; smart","monkey",0.26
3,"monkey",6,3,"serious; smart","monkey",0.07
3,"monkey",6,4,"serious; stupid","monkey",0.5
3,"lion",11,4,"gentle; weak","shark",0.22
3,"lion",11,1,"fierce; strong","shark",1
3,"lion",11,3,"gentle; strong","shark",0.17
3,"lion",11,2,"fierce; weak","shark",0.52
3,"panda",5,1,"cute; big","dog",1
3,"panda",5,4,"ugly; small","dog",1
3,"panda",5,2,"cute; small","dog",1
3,"panda",5,3,"ugly; big","dog",1
3,"monkey",6,4,"serious; stupid","hyena",0.73
3,"monkey",6,3,"serious; smart","hyena",0.27
3,"monkey",6,2,"funny; stupid","hyena",1
3,"monkey",6,1,"funny; smart","hyena",0.56
3,"bird",3,3,"slow; small","bird",0.94
3,"bird",3,2,"fast; big","bird",1
3,"bird",3,1,"fast; small","bird",1
3,"bird",3,4,"slow; big","bird",1
3,"giraffe",8,2,"tall; short","man",0
3,"giraffe",8,3,"petite; long","man",0
3,"giraffe",8,1,"tall; long","man",1
3,"giraffe",8,4,"petite; short","man",1
3,"bird",3,4,"slow; big","man",1
3,"bird",3,3,"slow; small","man",1
3,"bird",3,1,"fast; small","man",1
3,"bird",3,2,"fast; big","man",1
3,"lion",11,2,"fierce; weak","tiger",0.51
3,"lion",11,1,"fierce; strong","tiger",1
3,"lion",11,3,"gentle; strong","tiger",0.6
3,"lion",11,4,"gentle; weak","tiger",0.66
3,"turtle",10,1,"slow; strong","turtle",0.71
3,"turtle",10,2,"slow; weak","turtle",0.71
3,"turtle",10,3,"fast; strong","turtle",0.26
3,"turtle",10,4,"fast; weak","turtle",0.24
3,"panda",5,4,"ugly; small","whale",1
3,"panda",5,2,"cute; small","whale",1
3,"panda",5,1,"cute; big","whale",1
3,"panda",5,3,"ugly; big","whale",1
3,"ant",1,1,"small; industrious","monkey",0.75
3,"ant",1,2,"small; lazy","monkey",0.78
3,"ant",1,4,"big; lazy","monkey",0.77
3,"ant",1,3,"big; industrious","monkey",0.78
3,"monkey",6,2,"funny; stupid","cat",1
3,"monkey",6,4,"serious; stupid","cat",1
3,"monkey",6,1,"funny; smart","cat",1
3,"monkey",6,3,"serious; smart","cat",1
3,"monkey",6,3,"serious; smart","dog",1
3,"monkey",6,4,"serious; stupid","dog",1
3,"monkey",6,2,"funny; stupid","dog",1
3,"monkey",6,1,"funny; smart","dog",1
3,"elephant",4,4,"small; soft","armadillo",0.26
3,"elephant",4,3,"small; hard","armadillo",1
3,"elephant",4,2,"big; soft","armadillo",0.27
3,"elephant",4,1,"big; hard","armadillo",0.72
3,"turtle",10,2,"slow; weak","horse",1
3,"turtle",10,1,"slow; strong","horse",1
3,"turtle",10,4,"fast; weak","horse",0.35
3,"turtle",10,3,"fast; strong","horse",1
3,"lion",11,3,"gentle; strong","elephant",1
3,"lion",11,2,"fierce; weak","elephant",0.53
3,"lion",11,1,"fierce; strong","elephant",1
3,"lion",11,4,"gentle; weak","elephant",0.58
3,"cheetah",9,1,"fast; agile","cheetah",1
3,"cheetah",9,2,"fast; clumsy","cheetah",0.72
3,"cheetah",9,4,"slow; clumsy","cheetah",1
3,"cheetah",9,3,"slow; agile","cheetah",0.39
3,"bird",3,4,"slow; big","jaguar",1
3,"bird",3,2,"fast; big","jaguar",1
3,"bird",3,1,"fast; small","jaguar",1
3,"bird",3,3,"slow; small","jaguar",1
3,"giraffe",8,1,"tall; long","giraffe",1
3,"giraffe",8,4,"petite; short","giraffe",0.23
3,"giraffe",8,2,"tall; short","giraffe",0.2
3,"giraffe",8,3,"petite; long","giraffe",0.2
3,"lion",11,1,"fierce; strong","horse",0.74
3,"lion",11,4,"gentle; weak","horse",0.28
3,"lion",11,2,"fierce; weak","horse",0.3
3,"lion",11,3,"gentle; strong","horse",0.81
3,"penguin",7,1,"funny; cute","dog",1
3,"penguin",7,2,"funny; ugly","dog",1
3,"penguin",7,3,"serious; cute","dog",0.99
3,"penguin",7,4,"serious; ugly","dog",0.98
3,"ant",1,2,"small; lazy","man",1
3,"ant",1,4,"big; lazy","man",1
3,"ant",1,1,"small; industrious","man",1
3,"ant",1,3,"big; industrious","man",0.99
3,"lion",11,3,"gentle; strong","man",1
3,"lion",11,4,"gentle; weak","man",1
3,"lion",11,2,"fierce; weak","man",1
3,"lion",11,1,"fierce; strong","man",1
4,"elephant",4,4,"small; soft","elephant",0
4,"elephant",4,3,"small; hard","elephant",0
4,"elephant",4,2,"big; soft","elephant",0.62
4,"elephant",4,1,"big; hard","elephant",1
4,"monkey",6,2,"funny; stupid","dolphin",0.07
4,"monkey",6,4,"serious; stupid","dolphin",0.13
4,"monkey",6,3,"serious; smart","dolphin",0.76
4,"monkey",6,1,"funny; smart","dolphin",1
4,"whale",2,1,"big; majestic","whale",0.96
4,"whale",2,3,"small; majestic","whale",0
4,"whale",2,2,"big; shabby","whale",0.77
4,"whale",2,4,"small; shabby","whale",0.09
4,"elephant",4,2,"big; soft","turtle",0.47
4,"elephant",4,4,"small; soft","turtle",0.46
4,"elephant",4,1,"big; hard","turtle",0.94
4,"elephant",4,3,"small; hard","turtle",0.86
4,"penguin",7,3,"serious; cute","monkey",0.71
4,"penguin",7,4,"serious; ugly","monkey",0.92
4,"penguin",7,2,"funny; ugly","monkey",0.95
4,"penguin",7,1,"funny; cute","monkey",0.68
4,"cheetah",9,3,"slow; agile","cat",0.72
4,"cheetah",9,4,"slow; clumsy","cat",0.38
4,"cheetah",9,2,"fast; clumsy","cat",0.39
4,"cheetah",9,1,"fast; agile","cat",0.92
4,"ant",1,4,"big; lazy","man",0.74
4,"ant",1,3,"big; industrious","man",0.68
4,"ant",1,1,"small; industrious","man",0.75
4,"ant",1,2,"small; lazy","man",0.36
4,"whale",2,4,"small; shabby","hippo",0
4,"whale",2,3,"small; majestic","hippo",0.02
4,"whale",2,1,"big; majestic","hippo",1
4,"whale",2,2,"big; shabby","hippo",0.82
4,"bird",3,2,"fast; big","man",0.6
4,"bird",3,4,"slow; big","man",0.91
4,"bird",3,1,"fast; small","man",0.82
4,"bird",3,3,"slow; small","man",0.43
4,"ant",1,4,"big; lazy","dog",0.63
4,"ant",1,3,"big; industrious","dog",0.06
4,"ant",1,1,"small; industrious","dog",0.79
4,"ant",1,2,"small; lazy","dog",0.39
4,"giraffe",8,2,"tall; short","flamingo",0.12
4,"giraffe",8,1,"tall; long","flamingo",0.82
4,"giraffe",8,3,"petite; long","flamingo",1
4,"giraffe",8,4,"petite; short","flamingo",0.15
4,"penguin",7,3,"serious; cute","kitten",0.54
4,"penguin",7,1,"funny; cute","kitten",0.9
4,"penguin",7,2,"funny; ugly","kitten",0.13
4,"penguin",7,4,"serious; ugly","kitten",0.13
4,"monkey",6,4,"serious; stupid","hyena",0.69
4,"monkey",6,3,"serious; smart","hyena",0.28
4,"monkey",6,1,"funny; smart","hyena",0.43
4,"monkey",6,2,"funny; stupid","hyena",0.87
4,"giraffe",8,3,"petite; long","whale",0.11
4,"giraffe",8,2,"tall; short","whale",0.46
4,"giraffe",8,1,"tall; long","whale",0.46
4,"giraffe",8,4,"petite; short","whale",0.07
4,"ant",1,2,"small; lazy","monkey",0.2
4,"ant",1,4,"big; lazy","monkey",0.81
4,"ant",1,3,"big; industrious","monkey",0.73
4,"ant",1,1,"small; industrious","monkey",0.66
4,"lion",11,1,"fierce; strong","tiger",0.87
4,"lion",11,3,"gentle; strong","tiger",0.73
4,"lion",11,2,"fierce; weak","tiger",0.17
4,"lion",11,4,"gentle; weak","tiger",0.17
4,"lion",11,4,"gentle; weak","horse",0.11
4,"lion",11,3,"gentle; strong","horse",0.82
4,"lion",11,2,"fierce; weak","horse",0.07
4,"lion",11,1,"fierce; strong","horse",0.48
4,"bird",3,1,"fast; small","jaguar",0.1
4,"bird",3,4,"slow; big","jaguar",0.1
4,"bird",3,3,"slow; small","jaguar",0.2
4,"bird",3,2,"fast; big","jaguar",0.9
4,"giraffe",8,3,"petite; long","snake",0.82
4,"giraffe",8,2,"tall; short","snake",0.7
4,"giraffe",8,4,"petite; short","snake",0.25
4,"giraffe",8,1,"tall; long","snake",0.84
4,"panda",5,2,"cute; small","man",0.83
4,"panda",5,1,"cute; big","man",0.13
4,"panda",5,3,"ugly; big","man",0.72
4,"panda",5,4,"ugly; small","man",0.19
4,"whale",2,3,"small; majestic","man",0.18
4,"whale",2,2,"big; shabby","man",0.61
4,"whale",2,4,"small; shabby","man",0.62
4,"whale",2,1,"big; majestic","man",0.82
4,"turtle",10,4,"fast; weak","man",0.13
4,"turtle",10,3,"fast; strong","man",0.83
4,"turtle",10,2,"slow; weak","man",0.83
4,"turtle",10,1,"slow; strong","man",0.1
4,"panda",5,2,"cute; small","cat",0.78
4,"panda",5,3,"ugly; big","cat",0.48
4,"panda",5,1,"cute; big","cat",0.18
4,"panda",5,4,"ugly; small","cat",0.1
4,"rabbit",12,4,"slow; ugly","dog",0.69
4,"rabbit",12,3,"slow; cute","dog",0.45
4,"rabbit",12,1,"fast; cute","dog",0.69
4,"rabbit",12,2,"fast; ugly","dog",0.45
5,"monkey",6,3,"serious; smart","dolphin",0.41
5,"monkey",6,1,"funny; smart","dolphin",0.29
5,"monkey",6,2,"funny; stupid","dolphin",0.2
5,"monkey",6,4,"serious; stupid","dolphin",0.15
5,"penguin",7,2,"funny; ugly","penguin",0.09
5,"penguin",7,3,"serious; cute","penguin",0.29
5,"penguin",7,1,"funny; cute","penguin",0.37
5,"penguin",7,4,"serious; ugly","penguin",0.3
5,"bird",3,3,"slow; small","ant",0.86
5,"bird",3,4,"slow; big","ant",0
5,"bird",3,2,"fast; big","ant",0
5,"bird",3,1,"fast; small","ant",0.14
5,"panda",5,4,"ugly; small","cat",0.4
5,"panda",5,3,"ugly; big","cat",0.18
5,"panda",5,1,"cute; big","cat",0.35
5,"panda",5,2,"cute; small","cat",0.93
5,"giraffe",8,4,"petite; short","horse",0.07
5,"giraffe",8,1,"tall; long","horse",0.89
5,"giraffe",8,2,"tall; short","horse",0
5,"giraffe",8,3,"petite; long","horse",0.4
5,"bird",3,4,"slow; big","mouse",0.03
5,"bird",3,2,"fast; big","mouse",0.03
5,"bird",3,3,"slow; small","mouse",0.06
5,"bird",3,1,"fast; small","mouse",0.9
5,"bird",3,2,"fast; big","jaguar",0.81
5,"bird",3,3,"slow; small","jaguar",0.07
5,"bird",3,1,"fast; small","jaguar",0.32
5,"bird",3,4,"slow; big","jaguar",0.24
5,"turtle",10,2,"slow; weak","snail",1
5,"turtle",10,4,"fast; weak","snail",0
5,"turtle",10,1,"slow; strong","snail",0
5,"turtle",10,3,"fast; strong","snail",0
5,"cheetah",9,3,"slow; agile","monkey",0
5,"cheetah",9,1,"fast; agile","monkey",1
5,"cheetah",9,2,"fast; clumsy","monkey",0.15
5,"cheetah",9,4,"slow; clumsy","monkey",0.07
5,"panda",5,1,"cute; big","panda",0.93
5,"panda",5,3,"ugly; big","panda",0.05
5,"panda",5,2,"cute; small","panda",0.52
5,"panda",5,4,"ugly; small","panda",0.05
5,"turtle",10,2,"slow; weak","elephant",0.11
5,"turtle",10,3,"fast; strong","elephant",0.05
5,"turtle",10,1,"slow; strong","elephant",0.82
5,"turtle",10,4,"fast; weak","elephant",0.12
5,"ant",1,4,"big; lazy","ant",0
5,"ant",1,3,"big; industrious","ant",0
5,"ant",1,2,"small; lazy","ant",0
5,"ant",1,1,"small; industrious","ant",1
5,"penguin",7,4,"serious; ugly","man",1
5,"penguin",7,1,"funny; cute","man",1
5,"penguin",7,2,"funny; ugly","man",1
5,"penguin",7,3,"serious; cute","man",0.12
5,"lion",11,4,"gentle; weak","lion",0.04
5,"lion",11,1,"fierce; strong","lion",0.95
5,"lion",11,3,"gentle; strong","lion",0.11
5,"lion",11,2,"fierce; weak","lion",0.04
5,"elephant",4,1,"big; hard","turtle",0.86
5,"elephant",4,2,"big; soft","turtle",0
5,"elephant",4,3,"small; hard","turtle",0.78
5,"elephant",4,4,"small; soft","turtle",0
5,"bird",3,3,"slow; small","cheetah",0
5,"bird",3,1,"fast; small","cheetah",0.05
5,"bird",3,2,"fast; big","cheetah",1
5,"bird",3,4,"slow; big","cheetah",0
5,"rabbit",12,3,"slow; cute","cheetah",0
5,"rabbit",12,1,"fast; cute","cheetah",0.4
5,"rabbit",12,4,"slow; ugly","cheetah",0
5,"rabbit",12,2,"fast; ugly","cheetah",0.23
5,"elephant",4,3,"small; hard","elephant",0.05
5,"elephant",4,4,"small; soft","elephant",0.11
5,"elephant",4,2,"big; soft","elephant",0.05
5,"elephant",4,1,"big; hard","elephant",0.11
5,"lion",11,1,"fierce; strong","elephant",0.85
5,"lion",11,3,"gentle; strong","elephant",0.17
5,"lion",11,2,"fierce; weak","elephant",0.04
5,"lion",11,4,"gentle; weak","elephant",0.05
5,"monkey",6,2,"funny; stupid","cat",0.1
5,"monkey",6,1,"funny; smart","cat",0.07
5,"monkey",6,3,"serious; smart","cat",0.14
5,"monkey",6,4,"serious; stupid","cat",0.06
5,"elephant",4,2,"big; soft","whale",0.62
5,"elephant",4,4,"small; soft","whale",0.41
5,"elephant",4,1,"big; hard","whale",0.24
5,"elephant",4,3,"small; hard","whale",0.07
5,"ant",1,2,"small; lazy","mouse",0.15
