workerid,animal,categoryID,setNum,featureSet,alternative,response
4,giraffe,8,4,petite; short,man,0.51
4,giraffe,8,3,petite; long,man,0.06
4,giraffe,8,1,tall; long,man,0.65
4,giraffe,8,2,tall; short,man,0
4,rabbit,12,4,slow; ugly,dog,0.52
4,rabbit,12,3,slow; cute,dog,0.56
4,rabbit,12,1,fast; cute,dog,0.66
4,rabbit,12,2,fast; ugly,dog,0.51
4,bird,3,3,slow; small,ant,0.95
4,bird,3,4,slow; big,ant,0.01
4,bird,3,2,fast; big,ant,0.03
4,bird,3,1,fast; small,ant,0.82
4,cheetah,9,4,slow; clumsy,leopard,0.06
4,cheetah,9,1,fast; agile,leopard,0.96
4,cheetah,9,3,slow; agile,leopard,0.05
4,cheetah,9,2,fast; clumsy,leopard,0.83
4,panda,5,4,ugly; small,panda,0.42
4,panda,5,1,cute; big,panda,0.74
4,panda,5,2,cute; small,panda,0.49
4,panda,5,3,ugly; big,panda,0.46
4,monkey,6,4,serious; stupid,dolphin,0.26
4,monkey,6,3,serious; smart,dolphin,0.78
4,monkey,6,2,funny; stupid,dolphin,0.4
4,monkey,6,1,funny; smart,dolphin,0.82
4,penguin,7,4,serious; ugly,dog,0.53
4,penguin,7,2,funny; ugly,dog,0.52
4,penguin,7,3,serious; cute,dog,0.58
4,penguin,7,1,funny; cute,dog,0.61
4,monkey,6,4,serious; stupid,cat,0.53
4,monkey,6,3,serious; smart,cat,0.62
4,monkey,6,2,funny; stupid,cat,0.54
4,monkey,6,1,funny; smart,cat,0.65
4,whale,2,4,small; shabby,hippo,0.11
4,whale,2,3,small; majestic,hippo,0.08
4,whale,2,1,big; majestic,hippo,0.84
4,whale,2,2,big; shabby,hippo,0.82
5,monkey,6,2,funny; stupid,hyena,0.68
5,monkey,6,1,funny; smart,hyena,0.19
5,monkey,6,4,serious; stupid,hyena,0.8
5,monkey,6,3,serious; smart,hyena,0.19
5,monkey,6,1,funny; smart,dog,0.8
5,monkey,6,2,funny; stupid,dog,0.64
5,monkey,6,4,serious; stupid,dog,0.78
5,monkey,6,3,serious; smart,dog,0.65
5,lion,11,3,gentle; strong,elephant,0.75
5,lion,11,2,fierce; weak,elephant,0.28
5,lion,11,1,fierce; strong,elephant,0.72
5,lion,11,4,gentle; weak,elephant,0.21
5,bird,3,2,fast; big,cheetah,0.23
5,bird,3,1,fast; small,cheetah,0.19
5,bird,3,4,slow; big,cheetah,0.8
5,bird,3,3,slow; small,cheetah,0.7
5,ant,1,1,small; industrious,ant,0.2
5,ant,1,4,big; lazy,ant,0.14
5,ant,1,2,small; lazy,ant,0.13
5,ant,1,3,big; industrious,ant,0.82
5,rabbit,12,2,fast; ugly,cat,0.07
5,rabbit,12,1,fast; cute,cat,0.84
5,rabbit,12,4,slow; ugly,cat,0.23
5,rabbit,12,3,slow; cute,cat,0.8
5,panda,5,2,cute; small,whale,0.16
5,panda,5,3,ugly; big,whale,0.86
5,panda,5,4,ugly; small,whale,0.5
5,panda,5,1,cute; big,whale,0.8
5,giraffe,8,1,tall; long,whale,0.85
5,giraffe,8,2,tall; short,whale,0.14
5,giraffe,8,3,petite; long,whale,0.9
5,giraffe,8,4,petite; short,whale,0.35
5,cheetah,9,3,slow; agile,man,0.49
5,cheetah,9,4,slow; clumsy,man,0.48
5,cheetah,9,2,fast; clumsy,man,0.49
5,cheetah,9,1,fast; agile,man,0.49
5,ant,1,2,small; lazy,dog,0.44
5,ant,1,3,big; industrious,dog,0.61
5,ant,1,4,big; lazy,dog,0.52
5,ant,1,1,small; industrious,dog,0.41
5,elephant,4,2,big; soft,turtle,0.29
5,elephant,4,3,small; hard,turtle,0.27
5,elephant,4,1,big; hard,turtle,0.77
5,elephant,4,4,small; soft,turtle,0.41
5,rabbit,12,2,fast; ugly,rabbit,0.32
5,rabbit,12,4,slow; ugly,rabbit,0.42
5,rabbit,12,3,slow; cute,rabbit,0.74
5,rabbit,12,1,fast; cute,rabbit,0.72
5,turtle,10,4,fast; weak,elephant,0.3
5,turtle,10,3,fast; strong,elephant,0.78
5,turtle,10,1,slow; strong,elephant,0.78
5,turtle,10,2,slow; weak,elephant,0.25
5,panda,5,2,cute; small,cat,0.28
5,panda,5,4,ugly; small,cat,0.78
5,panda,5,3,ugly; big,cat,0.73
5,panda,5,1,cute; big,cat,0.29
5,elephant,4,2,big; soft,hippo,0.68
5,elephant,4,1,big; hard,hippo,0.29
5,elephant,4,3,small; hard,hippo,0.3
5,elephant,4,4,small; soft,hippo,0.75
5,panda,5,4,ugly; small,dog,0.76
5,panda,5,3,ugly; big,dog,0.33
5,panda,5,2,cute; small,dog,0.82
5,panda,5,1,cute; big,dog,0.75
5,elephant,4,1,big; hard,man,0.5
5,elephant,4,2,big; soft,man,0.49
5,elephant,4,3,small; hard,man,0.49
5,elephant,4,4,small; soft,man,0.49
5,whale,2,2,big; shabby,man,0.48
5,whale,2,4,small; shabby,man,0.48
5,whale,2,3,small; majestic,man,0.48
5,whale,2,1,big; majestic,man,0.48
5,penguin,7,2,funny; ugly,man,0.47
5,penguin,7,4,serious; ugly,man,0.47
5,penguin,7,3,serious; cute,man,0.47
5,penguin,7,1,funny; cute,man,0.45
5,lion,11,2,fierce; weak,shark,0.26
5,lion,11,4,gentle; weak,shark,0.35
5,lion,11,3,gentle; strong,shark,0.25
5,lion,11,1,fierce; strong,shark,1
5,bird,3,3,slow; small,mouse,0.36
5,bird,3,1,fast; small,mouse,0.92
5,bird,3,4,slow; big,mouse,0.19
5,bird,3,2,fast; big,mouse,0.89
5,turtle,10,1,slow; strong,man,0.47
5,turtle,10,4,fast; weak,man,0.46
5,turtle,10,3,fast; strong,man,0.48
5,turtle,10,2,slow; weak,man,0.49
5,bird,3,2,fast; big,bird,0.77
5,bird,3,4,slow; big,bird,0.32
5,bird,3,1,fast; small,bird,0.82
5,bird,3,3,slow; small,bird,0.23
5,elephant,4,3,small; hard,elephant,0.24
5,elephant,4,4,small; soft,elephant,0.25
5,elephant,4,1,big; hard,elephant,0.48
5,elephant,4,2,big; soft,elephant,0.88
6,elephant,4,2,big; soft,elephant,0.24
6,elephant,4,1,big; hard,elephant,0.99
6,elephant,4,4,small; soft,elephant,0
6,elephant,4,3,small; hard,elephant,0
6,ant,1,4,big; lazy,mouse,0.34
6,ant,1,3,big; industrious,mouse,0.14
6,ant,1,2,small; lazy,mouse,0
6,ant,1,1,small; industrious,mouse,1
6,elephant,4,4,small; soft,man,0.5
6,elephant,4,3,small; hard,man,0.5
6,elephant,4,1,big; hard,man,0.5
6,elephant,4,2,big; soft,man,0.5
6,ant,1,3,big; industrious,monkey,0.71
6,ant,1,2,small; lazy,monkey,0.66
6,ant,1,1,small; industrious,monkey,0.33
6,ant,1,4,big; lazy,monkey,0.75
6,bird,3,1,fast; small,man,0.36
6,bird,3,2,fast; big,man,0.18
6,bird,3,4,slow; big,man,0.74
6,bird,3,3,slow; small,man,0.59
6,giraffe,8,2,tall; short,flamingo,0
6,giraffe,8,3,petite; long,flamingo,0.8
6,giraffe,8,4,petite; short,flamingo,0.32
6,giraffe,8,1,tall; long,flamingo,0.99
6,elephant,4,3,small; hard,turtle,0.97
6,elephant,4,4,small; soft,turtle,0.36
6,elephant,4,1,big; hard,turtle,0.83
6,elephant,4,2,big; soft,turtle,0.43
6,rabbit,12,2,fast; ugly,rabbit,0.47
6,rabbit,12,4,slow; ugly,rabbit,0
6,rabbit,12,1,fast; cute,rabbit,1
