workerid,gender,age,income,categoryID,order,animal,condition,1,2,3,4,5,6,7,8
A1QRRGJSVGSXRC,M,25,4,27,25,shark,1,0.2,0.35,0.725,0.35,0.625,0.25,0.8,0.575
A1QRRGJSVGSXRC,M,25,4,19,26,kangaroo,2,0.55,0.325,0.375,0.7,0.6,0.3,0.775,0.775
A1QRRGJSVGSXRC,M,25,4,5,27,bird,3,0.35,0.575,0.3,0.75,0.275,0.65,0.625,0.75
A1QRRGJSVGSXRC,M,25,4,18,28,horse,3,0.725,0.675,0.275,0.325,0.35,0.575,0.85,0.55
A1QRRGJSVGSXRC,M,25,4,28,29,sheep,1,0.6,0.725,0.3,0.4,0.275,0.6,0.85,0.8
A1QRRGJSVGSXRC,M,25,4,25,30,pig,4,0.6,0.475,0.35,0.6,0.825,0.275,0.75,0.6
A1QRRGJSVGSXRC,M,25,4,20,31,lion,4,0.225,0.45,0.75,0.4,0.625,0.375,0.25,0.7
A1QRRGJSVGSXRC,M,25,4,23,32,ox,2,0.775,0.6,0.3,0.725,0.6,0.225,0.675,0.35
A24ZKEJTS1O4IW,M,25,6,15,1,frog,3,0.7,0.7,0.5,0.675,0.525,0.3,0.275,0.225
A24ZKEJTS1O4IW,M,25,6,24,2,penguin,4,0.7,0.325,0.675,0.55,0.3,0.25,0.1,0.15
A24ZKEJTS1O4IW,M,25,6,30,3,whale,3,0.775,0.75,0.825,0.625,0.275,0.175,0.2,0.175
A24ZKEJTS1O4IW,M,25,6,10,4,dolphin,1,0.75,0.825,0.75,0.85,0.175,0.175,0.225,0.2
A24ZKEJTS1O4IW,M,25,6,31,5,wolf,2,0.875,0.725,0.375,0.375,0.25,0.125,0.175,0.175
A24ZKEJTS1O4IW,M,25,6,29,6,tiger,2,0.95,0.25,0.225,0.225,0.3,0.175,0.275,0.2
A24ZKEJTS1O4IW,M,25,6,2,7,bat,3,0.6,0.2,0.65,0.825,0.15,0.15,0.175,0.15
A24ZKEJTS1O4IW,M,25,6,9,8,dog,4,0.9,0.175,0.675,0.5,0.175,0.125,0.15,0.175
A24ZKEJTS1O4IW,M,25,6,32,9,zebra,3,0.8,0.55,0.875,0.5,0.4,0.25,0.25,0.35
A24ZKEJTS1O4IW,M,25,6,22,10,owl,4,0.975,0.225,0.45,0.175,0.15,0.15,0.275,0.2
A24ZKEJTS1O4IW,M,25,6,8,11,cow,3,0.8,0.275,0.8,0.25,0.075,0.075,0.075,0.1
A24ZKEJTS1O4IW,M,25,6,1,12,ant,1,0.675,0.7,0.625,0.7,0.1,0.15,0.125,0.1
A24ZKEJTS1O4IW,M,25,6,23,13,ox,4,0.9,0.575,0.45,0.725,0.15,0.2,0.225,0.1
A24ZKEJTS1O4IW,M,25,6,28,14,sheep,2,0.975,0.35,0.85,0.15,0.1,0.075,0.075,0.1
A24ZKEJTS1O4IW,M,25,6,20,15,lion,3,0.975,0.15,0.575,0.075,0.05,0.125,0.1,0.175
A24ZKEJTS1O4IW,M,25,6,12,16,elephant,4,0.9,0.225,0.675,0.275,0.025,0.05,0.075,0.075
A24ZKEJTS1O4IW,M,25,6,18,17,horse,1,0.8,0.7,0.55,0.65,0.05,0.025,0.05,0.05
A24ZKEJTS1O4IW,M,25,6,26,18,rabbit,2,0.975,0.75,0.175,0.1,0.225,0.325,0.15,0.1
A24ZKEJTS1O4IW,M,25,6,4,19,bee,1,0.75,0.725,0.65,0.65,0.1,0.1,0.125,0.1
A24ZKEJTS1O4IW,M,25,6,21,20,monkey,2,0.95,0.5,0.4,0.3,0.2,0.1,0.15,0.125
A24ZKEJTS1O4IW,M,25,6,11,21,duck,1,0.75,0.5,0.625,0.5,0.05,0.1,0.1,0.05
A24ZKEJTS1O4IW,M,25,6,25,22,pig,3,0.875,0.55,0.85,0.45,0.075,0.05,0.125,0.1
A24ZKEJTS1O4IW,M,25,6,16,23,goat,4,0.15,0.05,0.075,0.075,0.525,0.975,0.575,0.925
A24ZKEJTS1O4IW,M,25,6,17,24,goose,4,0.925,0.6,0.7,0.5,0.2,0.075,0.075,0.175
A24ZKEJTS1O4IW,M,25,6,13,25,fish,2,0.875,0.55,0.325,0.35,0.675,0.15,0.1,0.05
A24ZKEJTS1O4IW,M,25,6,6,26,buffalo,2,0.975,0.55,0.35,0.125,0.1,0.075,0.1,0.075
A24ZKEJTS1O4IW,M,25,6,5,27,bird,1,0.9,0.9,0.7,0.7,0.025,0.075,0.05,0.075
A24ZKEJTS1O4IW,M,25,6,19,28,kangaroo,4,0.85,0.85,0.775,0.7,0.2,0.425,0.075,0.2
A24ZKEJTS1O4IW,M,25,6,14,29,fox,2,0.9,0.675,0.425,0.3,0.7,0.575,0.625,0.6
A24ZKEJTS1O4IW,M,25,6,27,30,shark,1,0.775,0.55,0.375,0.625,0.075,0.075,0.075,0.1
A24ZKEJTS1O4IW,M,25,6,7,31,cat,3,0.7,0.4,0.625,0.85,0.075,0.075,0.1,0.05
A24ZKEJTS1O4IW,M,25,6,3,32,bear,1,0.9,0.7,0.8,0.775,0.075,0.075,0.125,0.075
AROEBUDI2L9G9,F,17,6,11,1,duck,1,0.725,0.975,0.725,0.825,0,0,0,0
AROEBUDI2L9G9,F,17,6,12,2,elephant,3,0.5,0.5,0.5,0.5,0.025,0,0,0
AROEBUDI2L9G9,F,17,6,10,3,dolphin,4,0.5,0.5,0.5,0.5,0,0.025,0,0.025
AROEBUDI2L9G9,F,17,6,31,4,wolf,2,0.725,0.575,0.275,0.275,0,0,0,0
AROEBUDI2L9G9,F,17,6,9,5,dog,1,0.725,0.725,0.3,0.275,0,0,0,0
AROEBUDI2L9G9,F,17,6,15,6,frog,1,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,32,7,zebra,2,0.45,0.6,0.4,0.7,0.025,0.025,0,0
AROEBUDI2L9G9,F,17,6,13,8,fish,2,0.75,0.3,0.325,0.275,0,0,0,0
AROEBUDI2L9G9,F,17,6,22,9,owl,3,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,17,10,goose,4,0.5,0.5,0.5,0.5,0,0.025,0,0
AROEBUDI2L9G9,F,17,6,6,11,buffalo,4,0.75,0.325,0.375,0.325,0.025,0,0,0.025
AROEBUDI2L9G9,F,17,6,4,12,bee,3,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,19,13,kangaroo,2,0.725,0.325,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,2,14,bat,2,0.725,0.125,0.2,0.125,0,0,0,0
AROEBUDI2L9G9,F,17,6,21,15,monkey,1,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,30,16,whale,4,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,29,17,tiger,3,0.5,0.5,0.5,0.5,0,0,0,0.025
AROEBUDI2L9G9,F,17,6,26,18,rabbit,4,0.725,0.175,0,0.2,0,0,0,0
AROEBUDI2L9G9,F,17,6,7,19,cat,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AROEBUDI2L9G9,F,17,6,8,20,cow,1,0.5,0.5,0.5,0.5,0,0,0.025,0
AROEBUDI2L9G9,F,17,6,16,21,goat,3,0.475,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,23,22,ox,3,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,14,23,fox,2,0.5,0.5,0.5,0.5,0,0,0.025,0
AROEBUDI2L9G9,F,17,6,5,24,bird,1,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,18,25,horse,1,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,3,26,bear,3,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,20,27,lion,2,0.5,0.5,0.5,0.5,0,0,0.025,0
AROEBUDI2L9G9,F,17,6,1,28,ant,4,0.725,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,27,29,shark,4,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,24,30,penguin,1,0.5,0.5,0.5,0.5,0,0,0,0
AROEBUDI2L9G9,F,17,6,25,31,pig,3,0.5,0.5,0.5,0.5,0,0.5,0.025,0
AROEBUDI2L9G9,F,17,6,28,32,sheep,2,0.675,0.275,0.5,0.25,0,0,0,0
AJDRX9Z8AV7US,M,35,0,9,1,dog,3,0.175,0.175,0.175,0.175,0.1,0.075,0.075,0.075
AJDRX9Z8AV7US,M,35,0,7,2,cat,3,0.15,0.125,0.125,0.15,0,0,0,0
AJDRX9Z8AV7US,M,35,0,6,3,buffalo,2,0.725,0.2,0.25,0.2,0.05,0.05,0.125,0
AJDRX9Z8AV7US,M,35,0,14,4,fox,4,0.525,0.525,0.15,0.225,0.25,0.15,0.05,0
AJDRX9Z8AV7US,M,35,0,27,5,shark,2,0.3,0.325,0.25,0,0.5,0.225,0,0
AJDRX9Z8AV7US,M,35,0,13,6,fish,3,0.6,0.625,0.575,0.7,0.4,0.4,0.25,0.4
AJDRX9Z8AV7US,M,35,0,23,7,ox,2,0.725,0.575,0.65,0.125,0.5,0.5,0.125,0
AJDRX9Z8AV7US,M,35,0,1,8,ant,4,0.55,0.35,1,0.55,0.375,0.25,0.25,0
AJDRX9Z8AV7US,M,35,0,16,9,goat,1,0.725,0.725,0.825,0.725,0.025,0,0,0
AJDRX9Z8AV7US,M,35,0,2,10,bat,4,0.975,0.475,0.575,0.575,0.575,0.5,0.55,0.425
AJDRX9Z8AV7US,M,35,0,8,11,cow,3,0.725,0.725,0.725,0.725,0.275,0.25,0.25,0.275
AJDRX9Z8AV7US,M,35,0,11,12,duck,3,0.625,0.575,0.725,0.725,0.2,0.025,0.025,0
AJDRX9Z8AV7US,M,35,0,21,13,monkey,2,0.65,0.5,0.725,0.5,0.675,0.075,0.45,0
AJDRX9Z8AV7US,M,35,0,31,14,wolf,2,0.275,0.275,0.275,0.275,0.275,0.275,0.25,0.275
AJDRX9Z8AV7US,M,35,0,19,15,kangaroo,4,0.95,0.625,0.55,0.4,0.725,0.575,0.025,0.025
AJDRX9Z8AV7US,M,35,0,10,16,dolphin,1,0.625,0.625,0.625,0.625,0,0.025,0.025,0
AJDRX9Z8AV7US,M,35,0,4,17,bee,2,0.975,0.55,0.575,0.425,0.225,0.225,0.4,0.4
AJDRX9Z8AV7US,M,35,0,5,18,bird,1,0.575,0.775,0.625,0.575,0.175,0.175,0.175,0.175
AJDRX9Z8AV7US,M,35,0,17,19,goose,4,0.35,0.35,0.35,0.375,0.35,0.35,0.35,0.375
AJDRX9Z8AV7US,M,35,0,28,20,sheep,3,0.725,0.725,0.725,0.725,0.375,0,0.025,0.025
AJDRX9Z8AV7US,M,35,0,32,21,zebra,3,0.975,0.825,0.65,0.65,0.3,0.275,0.15,0.125
AJDRX9Z8AV7US,M,35,0,15,22,frog,3,0.625,0.65,0.65,0.65,0,0.025,0.025,0.025
AJDRX9Z8AV7US,M,35,0,24,23,penguin,4,0.975,0.575,0.575,0.375,0.1,0.1,0.1,0.025
AJDRX9Z8AV7US,M,35,0,18,24,horse,4,0.975,0.6,0.725,0.5,0.25,0.025,0.025,0.025
AJDRX9Z8AV7US,M,35,0,26,25,rabbit,2,0.975,0.9,0.525,0.725,0.5,0.5,0.05,0.025
AJDRX9Z8AV7US,M,35,0,20,26,lion,1,0.975,0.5,0.725,0.6,0.275,0.025,0.025,0.025
AJDRX9Z8AV7US,M,35,0,30,27,whale,1,0.725,0.725,0.725,0.725,0.025,0,0,0.025
AJDRX9Z8AV7US,M,35,0,22,28,owl,4,0.775,0.725,0.925,0.725,0.275,0.025,0.275,0.275
AJDRX9Z8AV7US,M,35,0,3,29,bear,1,0.725,0.725,0.95,0.725,0.5,0.025,0.025,0.025
AJDRX9Z8AV7US,M,35,0,25,30,pig,1,0.975,0.95,0.95,0.75,0.5,0.025,0.275,0.025
AJDRX9Z8AV7US,M,35,0,29,31,tiger,1,0.725,0.725,0.725,0.725,0.025,0.025,0.05,0.05
AJDRX9Z8AV7US,M,35,0,12,32,elephant,2,0.725,0.55,0.75,0.625,0.275,0.025,0.275,0.025
A1OQTKWQHL1BT9,F,35,4,4,1,bee,4,0.725,0.725,0.75,0.85,0.05,0.05,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,12,2,elephant,4,0.8,0.3,0.7,0.3,0.65,0.05,0.725,0.05
A1OQTKWQHL1BT9,F,35,4,8,3,cow,3,0.9,0.825,0.9,0.8,0,0.025,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,29,4,tiger,1,0.825,0.85,0.9,0.925,0,0,0,0
A1OQTKWQHL1BT9,F,35,4,10,5,dolphin,1,0.725,0.725,0.775,0.75,0,0,0,0
A1OQTKWQHL1BT9,F,35,4,16,6,goat,1,0.875,0.875,0.875,0.825,0.125,0.1,0.125,0.1
A1OQTKWQHL1BT9,F,35,4,22,7,owl,2,0.95,0.1,0.95,0.075,0.95,0.125,0.95,0.125
A1OQTKWQHL1BT9,F,35,4,23,8,ox,1,0.95,0.975,0.975,0.975,0.025,0,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,6,9,buffalo,2,0.5,0.5,0.5,0.5,0.1,0.125,0.025,0
A1OQTKWQHL1BT9,F,35,4,17,10,goose,1,0.5,0.5,0.5,0.5,0.05,0.05,0.05,0.05
A1OQTKWQHL1BT9,F,35,4,26,11,rabbit,4,0.925,0.625,0.75,0.725,0.5,0.075,0.1,0.1
A1OQTKWQHL1BT9,F,35,4,21,12,monkey,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A1OQTKWQHL1BT9,F,35,4,32,13,zebra,3,0.95,0.95,0.925,0.95,0.025,0.025,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,1,14,ant,1,0.5,0.5,0.5,0.5,0.025,0.025,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,28,15,sheep,2,0.925,0.925,0.725,0.5,0.5,0.5,0.5,0.275
A1OQTKWQHL1BT9,F,35,4,11,16,duck,3,0.5,0.5,0.5,0.5,0.025,0.025,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,14,17,fox,1,0.825,0.825,0.5,0.5,0.025,0.05,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,5,18,bird,2,0.95,0.775,0.725,0.775,0.15,0.2,0.15,0.175
A1OQTKWQHL1BT9,F,35,4,20,19,lion,3,0.5,0.925,0.825,0.85,0.05,0.05,0.05,0.05
A1OQTKWQHL1BT9,F,35,4,24,20,penguin,1,0.7,0.725,0.7,0.7,0.025,0.025,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,3,21,bear,3,0.925,0.925,0.925,0.275,0.275,0.125,0.1,0.1
A1OQTKWQHL1BT9,F,35,4,27,22,shark,3,0.75,0.725,0.725,0.65,0.5,0.05,0.025,0.05
A1OQTKWQHL1BT9,F,35,4,19,23,kangaroo,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A1OQTKWQHL1BT9,F,35,4,18,24,horse,3,0.95,0.95,0.875,0.875,0.025,0.05,0.05,0.05
A1OQTKWQHL1BT9,F,35,4,30,25,whale,4,0.95,0.725,0.95,0.5,0.05,0.075,0.075,0.05
A1OQTKWQHL1BT9,F,35,4,25,26,pig,2,0.95,0.775,0.5,0.1,0.275,0.5,0.05,0.025
A1OQTKWQHL1BT9,F,35,4,15,27,frog,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A1OQTKWQHL1BT9,F,35,4,31,28,wolf,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
A1OQTKWQHL1BT9,F,35,4,13,29,fish,4,0.975,0.325,0.8,0.1,0.95,0.75,0.5,0.05
A1OQTKWQHL1BT9,F,35,4,7,30,cat,3,0.8,0.875,0.975,0.95,0.05,0.05,0.025,0.025
A1OQTKWQHL1BT9,F,35,4,9,31,dog,2,0.95,0.725,0.5,0.5,0.25,0.275,0.225,0.2
A1OQTKWQHL1BT9,F,35,4,2,32,bat,4,0.975,0.175,0.1,0.025,0.825,0.125,0.75,0.075
A1MYDAL453CN5Q,M,25,0,11,1,duck,4,0.8,0,0.75,0.025,0.85,0.025,0.75,0.025
A1MYDAL453CN5Q,M,25,0,22,2,owl,3,0.85,0.85,0.8,0.875,0.05,0.05,0.075,0.1
A1MYDAL453CN5Q,M,25,0,20,3,lion,2,0.85,0.875,0.875,0.075,0.55,0.3,0.35,0.025
A1MYDAL453CN5Q,M,25,0,15,4,frog,3,0.95,0.85,0.775,0.85,0.025,0.025,0.025,0
A1MYDAL453CN5Q,M,25,0,13,5,fish,4,0.925,0.575,0.5,0.275,0.3,0.025,0.025,0.025
A1MYDAL453CN5Q,M,25,0,9,6,dog,2,0.925,0.7,0.8,0.5,0.7,0.5,0.6,0.325
A1MYDAL453CN5Q,M,25,0,18,7,horse,4,0.625,0.325,0.375,0.65,0.5,0.35,0.375,0.725
A1MYDAL453CN5Q,M,25,0,12,8,elephant,3,0.95,0.825,0.825,0.75,0.275,0.225,0.2,0.15
A1MYDAL453CN5Q,M,25,0,19,9,kangaroo,4,0.175,0.875,0.85,0.775,0.175,0.8,0.325,0.8
A1MYDAL453CN5Q,M,25,0,16,10,goat,1,0.8,0.775,0.875,0.875,0.225,0.175,0.175,0.2
A1MYDAL453CN5Q,M,25,0,10,11,dolphin,1,0.9,0.8,0.85,0.8,0.075,0.075,0.075,0.075
A1MYDAL453CN5Q,M,25,0,21,12,monkey,2,0.425,0.625,0.7,0.725,0.4,0.5,0.5,0.4
A1MYDAL453CN5Q,M,25,0,17,13,goose,3,0.8,0.8,0.9,0.825,0.2,0.1,0.175,0.15
A1MYDAL453CN5Q,M,25,0,30,14,whale,2,0.875,0.725,0.775,0.825,0.15,0.125,0.125,0.15
A1MYDAL453CN5Q,M,25,0,1,15,ant,3,0.875,0.875,0.75,0.75,0.15,0.075,0.15,0.175
A1MYDAL453CN5Q,M,25,0,5,16,bird,2,0.575,0.575,0.725,0.425,0.65,0.4,0.375,0.4
A1MYDAL453CN5Q,M,25,0,26,17,rabbit,1,0.775,0.875,0.85,0.8,0.2,0.175,0.2,0.15
A1MYDAL453CN5Q,M,25,0,8,18,cow,1,0.825,0.775,0.875,0.875,0.125,0.15,0.175,0.225
A1MYDAL453CN5Q,M,25,0,27,19,shark,2,0.85,0.725,0.8,0.7,0.3,0.175,0.1,0.025
A1MYDAL453CN5Q,M,25,0,14,20,fox,1,0.85,0.825,0.775,0.875,0.2,0.175,0.725,0.25
A1MYDAL453CN5Q,M,25,0,23,21,ox,4,0.75,0.8,0.875,0.9,0.275,0.275,0.85,0.275
A1MYDAL453CN5Q,M,25,0,7,22,cat,3,0.95,0.8,0.875,0.875,0.3,0.2,0.2,0.275
A1MYDAL453CN5Q,M,25,0,3,23,bear,4,0.9,0.9,0.85,0.725,0.425,0.275,0.275,0.075
A1MYDAL453CN5Q,M,25,0,29,24,tiger,2,0.8,0.875,0.775,0.875,0.125,0.15,0.1,0.125
A1MYDAL453CN5Q,M,25,0,2,25,bat,4,0.4,0.675,0.425,0.4,0.65,0.125,0.7,0.225
A1MYDAL453CN5Q,M,25,0,31,26,wolf,1,0.825,0.65,0.725,0.8,0.15,0.225,0.125,0.25
A1MYDAL453CN5Q,M,25,0,24,27,penguin,2,0.825,0.775,0.7,0.825,0.35,0.225,0.325,0.375
A1MYDAL453CN5Q,M,25,0,32,28,zebra,3,0.85,0.7,0.775,0.775,0.2,0.075,0.125,0.175
A1MYDAL453CN5Q,M,25,0,4,29,bee,4,0.35,0.4,0.55,0.6,0.6,0.65,0.65,0.325
A1MYDAL453CN5Q,M,25,0,6,30,buffalo,1,0.8,0.775,0.7,0.825,0.25,0.25,0.325,0.275
A1MYDAL453CN5Q,M,25,0,28,31,sheep,1,0.825,0.8,0.775,0.825,0.4,0.225,0.3,0.325
A1MYDAL453CN5Q,M,25,0,25,32,pig,3,0.725,0.725,0.825,0.625,0.3,0.275,0.225,0.3
A1BXNBGMELWSO0,F,35,4,30,1,whale,3,0.275,0.4,0.5,0.9,0.075,0.225,0.25,0
A1BXNBGMELWSO0,F,35,4,8,2,cow,1,0.95,0.625,0.95,0.7,0.025,0.025,0.05,0.2
A1BXNBGMELWSO0,F,35,4,14,3,fox,1,0.875,0.95,0.5,0.5,0.4,0.325,0.375,0.275
A1BXNBGMELWSO0,F,35,4,19,4,kangaroo,3,0.875,0.875,0.7,0.75,0.725,0.5,0.175,0.175
A1BXNBGMELWSO0,F,35,4,20,5,lion,2,0.95,0.575,0.725,0.625,0.7,0.425,0.4,0.35
A1BXNBGMELWSO0,F,35,4,9,6,dog,2,0.95,0.625,0.95,0.5,0.825,0.725,0.5,0.575
A1BXNBGMELWSO0,F,35,4,10,7,dolphin,4,1,0.725,0.85,0.55,0.825,0.325,0.5,0.225
A1BXNBGMELWSO0,F,35,4,5,8,bird,3,0.925,0.975,0.975,0.8,0.325,0.35,0.325,0.35
A1BXNBGMELWSO0,F,35,4,32,9,zebra,2,0.95,0.575,0.725,0.625,0.25,0.025,0,0
A1BXNBGMELWSO0,F,35,4,18,10,horse,4,0.975,0.9,0.4,0.25,0.85,0.65,0.4,0.425
A1BXNBGMELWSO0,F,35,4,25,11,pig,4,1,0.8,0.65,0.625,1,0.8,0.825,0.6
A1BXNBGMELWSO0,F,35,4,13,12,fish,3,1,0.975,0.8,0.975,0.975,0.65,0.5,0.35
A1BXNBGMELWSO0,F,35,4,24,13,penguin,2,0.975,0.875,0.975,0.775,0.35,0.45,0,0.025
A1BXNBGMELWSO0,F,35,4,17,14,goose,3,0.925,0.95,0.975,0.975,0.075,0.175,0.15,0
A1BXNBGMELWSO0,F,35,4,11,15,duck,3,0.075,0.975,0.375,0.975,0.35,0.25,0.125,0.025
A1BXNBGMELWSO0,F,35,4,27,16,shark,1,0.95,0.925,0.7,0.45,0.425,0.225,0.275,0.25
A1BXNBGMELWSO0,F,35,4,22,17,owl,2,0.975,0.25,0.75,0.1,0.675,0.25,0.575,0.275
A1BXNBGMELWSO0,F,35,4,2,18,bat,4,0.975,0.375,0.7,0.275,0.975,0.35,0.65,0.325
A1BXNBGMELWSO0,F,35,4,29,19,tiger,4,0.975,0.725,0.875,0.675,0,0,0,0.025
A1BXNBGMELWSO0,F,35,4,31,20,wolf,4,0.725,0.825,0.625,0.725,0.35,0.375,0.35,0.325
A1BXNBGMELWSO0,F,35,4,15,21,frog,1,0.825,0.825,0.85,0.75,0.1,0.15,0.2,0.175
A1BXNBGMELWSO0,F,35,4,26,22,rabbit,1,0.825,0.8,0.875,0.875,0.075,0.15,0.125,0.05
A1BXNBGMELWSO0,F,35,4,21,23,monkey,1,0.95,0.975,0.95,0.95,0.1,0.125,0.1,0.075
A1BXNBGMELWSO0,F,35,4,6,24,buffalo,2,0.975,0.75,0.725,0.6,0.125,0.025,0.025,0.025
A1BXNBGMELWSO0,F,35,4,3,25,bear,3,0.95,0.725,0.95,0.175,0.075,0.075,0.1,0.075
A1BXNBGMELWSO0,F,35,4,28,26,sheep,1,0.975,0.95,0.975,0.975,0.025,0,0.025,0.025
A1BXNBGMELWSO0,F,35,4,4,27,bee,1,0.725,0.725,0.725,0.725,0.5,0.5,0.5,0.5
A1BXNBGMELWSO0,F,35,4,12,28,elephant,4,0.975,0.025,0.975,0.325,0.05,0.025,0.05,0.05
A1BXNBGMELWSO0,F,35,4,7,29,cat,4,0.975,0.375,0.9,0.875,0.225,0.375,0.55,0.5
A1BXNBGMELWSO0,F,35,4,23,30,ox,2,0.925,0.975,0.075,0.15,0.5,0.7,0.125,0.075
A1BXNBGMELWSO0,F,35,4,1,31,ant,3,0.85,0.775,0.825,0.775,0.175,0.15,0.1,0.15
A1BXNBGMELWSO0,F,35,4,16,32,goat,2,0.725,0.725,0.5,0.725,0.725,0.725,0.725,0.7
A3CGI5LKEOVAEO,F,55,8,30,1,whale,4,0.95,0.725,0.725,0.6,0.05,0.05,0.05,0.025
A3CGI5LKEOVAEO,F,55,8,13,2,fish,2,0.3,0.3,0.475,0.5,0.3,0.725,0.525,0.5
A3CGI5LKEOVAEO,F,55,8,22,3,owl,3,0.725,0.575,0.6,0.3,0.35,0.3,0.3,0.275
A3CGI5LKEOVAEO,F,55,8,18,4,horse,2,0.325,0.45,0.325,0.15,0.7,0.325,0.3,0.175
A3CGI5LKEOVAEO,F,55,8,27,5,shark,2,0.325,0.3,0.25,0.65,0.2,0.325,0.275,0.3
A3CGI5LKEOVAEO,F,55,8,9,6,dog,2,0.7,0.55,0.275,0.25,0.275,0.3,0.3,0.275
A3CGI5LKEOVAEO,F,55,8,16,7,goat,3,0.725,0.325,0.7,0.3,0.275,0.375,0.3,0.275
A3CGI5LKEOVAEO,F,55,8,14,8,fox,1,0.275,0.4,0.325,0.3,0.5,0.25,0.275,0.325
A3CGI5LKEOVAEO,F,55,8,17,9,goose,3,0.325,0.275,0.575,0.675,0.25,0.275,0.25,0.575
A3CGI5LKEOVAEO,F,55,8,19,10,kangaroo,4,0.3,0.375,0.3,0.45,0.375,0.3,0.175,0.275
A3CGI5LKEOVAEO,F,55,8,10,11,dolphin,1,0.575,0.525,0.275,0.3,0.375,0.3,0.4,0.325
A3CGI5LKEOVAEO,F,55,8,23,12,ox,3,0.6,0.75,0.075,0.1,0.5,0.425,0.15,0.1
A3CGI5LKEOVAEO,F,55,8,26,13,rabbit,4,0.35,0.125,0.625,0.3,0.3,0.225,0.3,0.275
A3CGI5LKEOVAEO,F,55,8,28,14,sheep,1,0.1,0.1,0.15,0.175,0.15,0.6,0.1,0.1
A3CGI5LKEOVAEO,F,55,8,20,15,lion,1,0.525,0.175,0.575,0.125,0.575,0.1,0.575,0.125
A3CGI5LKEOVAEO,F,55,8,12,16,elephant,1,0.925,0.175,0.175,0.1,0.125,0.125,0.1,0.2
A3CGI5LKEOVAEO,F,55,8,24,17,penguin,2,0.575,0.3,0.3,0.175,0.325,0.2,0.2,0.2
A3CGI5LKEOVAEO,F,55,8,25,18,pig,4,0.15,0.25,0.225,0.25,0.225,0.5,0.2,0.2
A3CGI5LKEOVAEO,F,55,8,6,19,buffalo,1,0.775,0.3,0.175,0.425,0.125,0.125,0.125,0.125
A3CGI5LKEOVAEO,F,55,8,8,20,cow,3,0.275,0.1,0.4,0.475,0.15,0.35,0.1,0.15
A3CGI5LKEOVAEO,F,55,8,4,21,bee,3,0.2,0.15,0.375,0.65,0.225,0.125,0.2,0.625
A3CGI5LKEOVAEO,F,55,8,32,22,zebra,2,0.325,0.2,0.25,0.575,0.25,0.225,0.275,0.25
A3CGI5LKEOVAEO,F,55,8,15,23,frog,3,0.25,0.175,0.35,0.325,0.375,0.25,0.3,0.575
A3CGI5LKEOVAEO,F,55,8,29,24,tiger,1,0.25,0.2,0.2,0.2,0.2,0.25,0.225,0.55
A3CGI5LKEOVAEO,F,55,8,7,25,cat,1,0.3,0.225,0.5,0.5,0.325,0.25,0.3,0.225
A3CGI5LKEOVAEO,F,55,8,21,26,monkey,2,0.75,0.275,0.4,0.175,0.275,0.25,0.275,0.3
A3CGI5LKEOVAEO,F,55,8,1,27,ant,4,0.025,0.275,0.325,0.05,0.7,0.675,0.4,0.325
A3CGI5LKEOVAEO,F,55,8,5,28,bird,4,0.175,0.7,0.125,0.275,0.175,0.55,0.15,0.125
A3CGI5LKEOVAEO,F,55,8,31,29,wolf,2,0.225,0.225,0.225,0.225,0.2,0.15,0.175,0.175
A3CGI5LKEOVAEO,F,55,8,11,30,duck,3,0.3,0.275,0.3,0.325,0.275,0.325,0.275,0.275
A3CGI5LKEOVAEO,F,55,8,3,31,bear,4,0.3,0.325,0.1,0.1,0.575,0.625,0.1,0.1
